0.9	0.9	2.80339772710549
0.9	0.912121212121212	2.82775172159362
0.9	0.924242424242424	2.85210571608175
0.9	0.936363636363636	2.87645971056977
0.9	0.948484848484848	2.9008137050579
0.9	0.960606060606061	2.92516769954603
0.9	0.972727272727273	2.94952169403417
0.9	0.984848484848485	2.97387568852229
0.9	0.996969696969697	2.99822968301041
0.9	1.00909090909091	3.02258367749854
0.9	1.02121212121212	3.04693767198667
0.9	1.03333333333333	3.0712916664747
0.9	1.04545454545455	3.09564566096282
0.9	1.05757575757576	3.11999965545095
0.9	1.06969696969697	3.14435364993909
0.9	1.08181818181818	3.16870764442721
0.9	1.09393939393939	3.19306163891534
0.9	1.10606060606061	3.21741563340347
0.9	1.11818181818182	3.24176962789159
0.9	1.13030303030303	3.26612362237962
0.9	1.14242424242424	3.29047761686775
0.9	1.15454545454545	3.31483161135587
0.9	1.16666666666667	3.33918560584401
0.9	1.17878787878788	3.36353960033213
0.9	1.19090909090909	3.38789359482026
0.9	1.2030303030303	3.41224758930839
0.9	1.21515151515152	3.43660158379652
0.9	1.22727272727273	3.46095557828454
0.9	1.23939393939394	3.48530957277267
0.9	1.25151515151515	3.5096635672608
0.9	1.26363636363636	3.53401756174893
0.9	1.27575757575758	3.55837155623705
0.9	1.28787878787879	3.58272555072518
0.9	1.3	3.6070795452133
0.9	1.31212121212121	3.63143353970138
0.9	1.32424242424242	3.65578753418946
0.9	1.33636363636364	3.68014152867759
0.9	1.34848484848485	3.70449552316572
0.9	1.36060606060606	3.72884951765385
0.9	1.37272727272727	3.75320351214198
0.9	1.38484848484848	3.7775575066301
0.9	1.3969696969697	3.80191150111823
0.9	1.40909090909091	3.82626549560626
0.9	1.42121212121212	3.85061949009439
0.9	1.43333333333333	3.87497348458252
0.9	1.44545454545455	3.89932747907065
0.9	1.45757575757576	3.92368147355876
0.9	1.46969696969697	3.94803546804689
0.9	1.48181818181818	3.97238946253503
0.9	1.49393939393939	3.99674345702316
0.906060606060606	0.9	2.81009882903389
0.906060606060606	0.912121212121212	2.83445282352192
0.906060606060606	0.924242424242424	2.85880681801005
0.906060606060606	0.936363636363636	2.88316081249816
0.906060606060606	0.948484848484848	2.90751480698631
0.906060606060606	0.960606060606061	2.93186880147444
0.906060606060606	0.972727272727273	2.95622279596255
0.906060606060606	0.984848484848485	2.98057679045068
0.906060606060606	0.996969696969697	3.00493078493881
0.906060606060606	1.00909090909091	3.02928477942684
0.906060606060606	1.02121212121212	3.05363877391497
0.906060606060606	1.03333333333333	3.0779927684031
0.906060606060606	1.04545454545455	3.10234676289122
0.906060606060606	1.05757575757576	3.12670075737935
